Freq,TS
38000.0,-72.30090949160412
38500.0,-73.03204472196855
39000.0,-74.53318295681974
39500.0,-77.00569250320382
40000.0,-80.56709783286699
40500.0,-82.82162193431532
41000.0,-79.89082038408098
41500.0,-76.55524036783498
42000.0,-74.33550876546697
42500.0,-73.03586175207786
43000.0,-72.47310962314
43500.0,-72.57167779498707
44000.0,-73.33124354811396
44500.0,-74.8320876521157
45000.0,-77.21896826852026
45500.0,-80.38826394524327
46000.0,-81.92520397035432
46500.0,-79.39067608786517
47000.0,-76.45338446059937
47500.0,-74.42362689488165
48000.0,-73.2229438890176
48500.0,-72.71812643537623
49000.0,-72.84442633608207
49500.0,-73.60633705585889
50000.0,-75.06435492900633
50500.0,-77.29657675554995
51000.0,-80.02500805944061
51500.0,-81.12902742109539
52000.0,-79.03242619853722
52500.0,-76.45310127834475
53000.0,-74.58522249615189
53500.0,-73.45753573114331
54000.0,-72.97880299337682
54500.0,-73.09827310003332
55000.0,-73.81903176952565
55500.0,-75.1749304641263
56000.0,-77.1924106742583
56500.0,-79.52644388666089
57000.0,-80.49144320334234
57500.0,-78.8645418424767
58000.0,-76.58773989713497
58500.0,-74.82670451892936
59000.0,-73.72171533821317
59500.0,-73.22081100990818
60000.0,-73.28371344180498
60500.0,-73.90843086126594
61000.0,-75.11817546651929
61500.0,-76.91301177298067
62000.0,-78.99965273102796
62500.0,-80.08303494273059
63000.0,-78.93120279011242
63500.0,-76.86876433919824
64000.0,-75.12531165958549
64500.0,-73.963843142033
65000.0,-73.37581945198563
65500.0,-73.33140165089864
66000.0,-73.82873970376154
66500.0,-74.89107766750105
67000.0,-76.53280837920887
67500.0,-78.56482556161299
68000.0,-79.98085553846349
68500.0,-79.26746940897631
69000.0,-77.25840632868955
69500.0,-75.39581601399146
70000.0,-74.09073243741162
70500.0,-73.36586180602434
71000.0,-73.19805635121111
71500.0,-73.58431643657119
72000.0,-74.55928533001183
72500.0,-76.16861036710343
73000.0,-78.34949439035283
73500.0,-80.25240924566658
74000.0,-79.84953152925497
74500.0,-77.62869056122749
75000.0,-75.50410139353967
75500.0,-74.00878965541422
76000.0,-73.15467515346985
76500.0,-72.90539684756921
77000.0,-73.25037945377389
77500.0,-74.23487073688099
78000.0,-75.95185064633452
78500.0,-78.45003651794987
79000.0,-80.94524976339783
79500.0,-80.5192568700822
80000.0,-77.7632380264687
80500.0,-75.32813134681084
81000.0,-73.69575313490859
81500.0,-72.7930021692089
82000.0,-72.54584744671546
82500.0,-72.94074938382194
83000.0,-74.03787240275324
83500.0,-75.98008244962385
84000.0,-78.93194159591664
84500.0,-82.00318490499036
85000.0,-80.90259934957328
85500.0,-77.48190572684648
86000.0,-74.87622658614
86500.0,-73.24157154047468
87000.0,-72.39418421371796
87500.0,-72.23941670497271
88000.0,-72.76428293186768
88500.0,-74.05317201159703
89000.0,-76.30964574421077
89500.0,-79.80147095355366
90000.0,-83.10916277438629
90500.0,-80.62415313592211
91000.0,-76.8431676715075
91500.0,-74.3061738384971
92000.0,-72.79835152970405
92500.0,-72.08957921669194
93000.0,-72.08960012331661
93500.0,-72.79322417687722
94000.0,-74.31816924013988
94500.0,-76.9196030432173
95000.0,-80.9195813018129
95500.0,-83.55878075450796
96000.0,-79.77890958683906
96500.0,-76.11475981922698
97000.0,-73.80842556850519
97500.0,-72.49676766395545
98000.0,-71.96601433029618
98500.0,-72.13627010531252
99000.0,-73.03038051504528
99500.0,-74.78438482376156
100000.0,-77.68765757506499
100500.0,-81.87499049190538
101000.0,-82.9636429894663
101500.0,-78.82584247893075
102000.0,-75.54138613274445
102500.0,-73.51604072242733
103000.0,-72.40635290835938
103500.0,-72.0439594346456
104000.0,-72.36571253947093
104500.0,-73.41010781826063
105000.0,-75.31869313726867
105500.0,-78.3407815055789
106000.0,-82.12234332265606
106500.0,-81.89559276363539
107000.0,-78.13716417378915
107500.0,-75.26389998951119
108000.0,-73.47701380122717
108500.0,-72.5269087848705
109000.0,-72.27501473080916
109500.0,-72.67871812405441
110000.0,-73.77726268321132
110500.0,-75.68944817709409
111000.0,-78.55386868516374
111500.0,-81.63097810327824
112000.0,-81.07737450136598
112500.0,-77.8855302027745
113000.0,-75.31005342968749
113500.0,-73.65776322471447
114000.0,-72.76731194967395
114500.0,-72.52897122834041
115000.0,-72.90776118337446
115500.0,-73.93344060356333
116000.0,-75.69536618629412
116500.0,-78.26624420012244
117000.0,-80.97127221832582
117500.0,-80.84414695441365
118000.0,-78.10375561048235
118500.0,-75.61304380111551
119000.0,-73.92562489697555
119500.0,-72.95708956623513
120000.0,-72.61832079725814
120500.0,-72.87301750755974
121000.0,-73.75648060731065
121500.0,-75.34926895279806
122000.0,-77.7669171668329
122500.0,-80.66570632380477
123000.0,-81.34938153500671
123500.0,-78.69066777207651
124000.0,-75.95212710511592
124500.0,-74.0390321027276
125000.0,-72.89015962881467
125500.0,-72.40215467514632
126000.0,-72.53669943032261
126500.0,-73.32474702627559
127000.0,-74.87574714034034
127500.0,-77.41934394438275
128000.0,-81.00723301222244
128500.0,-82.65263234957584
129000.0,-79.29691300261607
129500.0,-75.97655484052768
130000.0,-73.7726133809007
130500.0,-72.47460757003952
131000.0,-71.91041368155192
131500.0,-72.02161379423683
132000.0,-72.84346429697194
132500.0,-74.53213594226429
133000.0,-77.45443177892324
133500.0,-82.22385762771034
134000.0,-84.52673498222791
134500.0,-79.26249821826391
135000.0,-75.42618597251507
135500.0,-73.1200125776074
136000.0,-71.82417081640642
136500.0,-71.31548764685384
137000.0,-71.52908174237993
137500.0,-72.51357921853727
138000.0,-74.484559514286
138500.0,-78.01608596951323
139000.0,-84.70269045644571
139500.0,-85.35520058838513
140000.0,-78.25338098796615
140500.0,-74.45120176000869
141000.0,-72.28881650083872
141500.0,-71.15123234025549
142000.0,-70.8067160197401
142500.0,-71.21233978011776
143000.0,-72.44949571631926
143500.0,-74.81867868644309
144000.0,-79.21175117329025
144500.0,-89.27831713715082
145000.0,-83.4831460417083
145500.0,-76.75620756318042
146000.0,-73.39493148486305
146500.0,-71.52820774193086
147000.0,-70.62546063235366
147500.0,-70.50576110721907
148000.0,-71.15250318209266
148500.0,-72.69925124136492
149000.0,-75.56576600636019
149500.0,-81.17482236885968
150000.0,-95.83928761901028
150500.0,-80.82600121401734
151000.0,-75.35633427846196
151500.0,-72.52211314215009
152000.0,-70.98183162204785
152500.0,-70.33396701061554
153000.0,-70.45223438666567
153500.0,-71.36104906952133
154000.0,-73.25202012002654
154500.0,-76.70898020163315
155000.0,-84.05247356967217
155500.0,-90.18738044084944
156000.0,-78.73175276275852
156500.0,-74.30760001225138
157000.0,-71.93447407321872
157500.0,-70.69135697300692
158000.0,-70.28153832006616
158500.0,-70.62843630404366
159000.0,-71.79002267894795
159500.0,-74.03680852385135
160000.0,-78.15092737001078
160500.0,-87.91716440823978
161000.0,-85.42320901612577
161500.0,-77.32778155360978
162000.0,-73.64643458446429
162500.0,-71.63326046526761
163000.0,-70.63305014016221
163500.0,-70.42455935893864
164000.0,-70.96507999687695
164500.0,-72.35267186095611
165000.0,-74.91055578782598
165500.0,-79.65683492447423
166000.0,-91.22376480714132
166500.0,-82.86237170313947
167000.0,-76.49515008630125
167500.0,-73.31090311734359
168000.0,-71.55632781668693
168500.0,-70.73493915422296
169000.0,-70.6717228147203
169500.0,-71.3514680378986
170000.0,-72.89792451935324
170500.0,-75.67739907750162
171000.0,-80.84733936917353
171500.0,-90.79834161375616
172000.0,-81.50994383729494
172500.0,-76.0699204116948
173000.0,-73.18929515908943
173500.0,-71.5988088931917
174000.0,-70.8838434763537
174500.0,-70.90400015698562
175000.0,-71.66072802549428
175500.0,-73.29256494686885
176000.0,-76.19080101405073
176500.0,-81.53063672770566
177000.0,-89.30153923047209
177500.0,-80.83020786492206
178000.0,-75.86052520348775
178500.0,-73.14331470415212
179000.0,-71.63390026109828
179500.0,-70.97060076952205
180000.0,-71.03044039446479
180500.0,-71.82506219727911
181000.0,-73.49461515795186
181500.0,-76.46579488343437
182000.0,-81.94726048941953
182500.0,-88.76929516079251
183000.0,-80.4437896994298
183500.0,-75.67689568396575
184000.0,-73.03717122495271
184500.0,-71.56914588737646
185000.0,-70.93590244886009
185500.0,-71.02542317283776
186000.0,-71.85290408880755
186500.0,-73.57937634468479
187000.0,-76.66015344477289
187500.0,-82.47582419333949
188000.0,-88.97770716942998
188500.0,-80.01793248775161
189000.0,-75.37110180525708
189500.0,-72.80391529985448
190000.0,-71.3854307160998
190500.0,-70.79712284533421
191000.0,-70.93554731483954
191500.0,-71.82848638575182
192000.0,-73.6596175469415
192500.0,-76.93722580208699
193000.0,-83.4201003603505
193500.0,-89.01729531964428
194000.0,-79.37303053932743
194500.0,-74.91668402274135
195000.0,-72.46185783843923
195500.0,-71.12619069311532
196000.0,-70.61172458496509
196500.0,-70.83021705821001
197000.0,-71.81943349430131
197500.0,-73.79737697592998
198000.0,-77.37138726217506
198500.0,-84.86222087042978
199000.0,-88.03076861333747
199500.0,-78.54840111410083
200000.0,-74.36827004716159
200500.0,-72.06813553226499
201000.0,-70.84496938095963
201500.0,-70.42283480395707
202000.0,-70.74071171726597
202500.0,-71.85429206476157
203000.0,-74.01465495167692
203500.0,-77.96720681792274
204000.0,-87.0263794761682
204500.0,-86.21678828128941
205000.0,-77.63429743934424
205500.0,-73.78196297067947
206000.0,-71.65313843085715
206500.0,-70.55285356756472
207000.0,-70.24417645466802
207500.0,-70.67367893117927
208000.0,-71.9319817336722
208500.0,-74.31169108807596
209000.0,-78.73784168415847
209500.0,-90.54503715561225
210000.0,-84.10559212164875
210500.0,-76.655988742662
211000.0,-73.15463258064766
211500.0,-71.21821216851
212000.0,-70.2568848941847
212500.0,-70.07620041325887
213000.0,-70.6408161958442
213500.0,-72.06807946155112
214000.0,-74.72814149372853
214500.0,-79.8171394010879
215000.0,-98.41673937103602
215500.0,-81.9326140735471
216000.0,-75.63460899087383
216500.0,-72.50210222057578
217000.0,-70.7782082142713
217500.0,-69.98083245116757
218000.0,-69.9496782982224
218500.0,-70.67995842302136
219000.0,-72.32761924894862
219500.0,-75.3535862357956
220000.0,-81.41880533157666
220500.0,-100.86836820886766
221000.0,-79.88819825636955
221500.0,-74.6179342546772
222000.0,-71.87463095112909
222500.0,-70.38693038357613
223000.0,-69.77433522332564
223500.0,-69.92329396305932
224000.0,-70.8538356164202
224500.0,-72.77361455954716
225000.0,-76.28836097493958
225500.0,-83.87042412097625
226000.0,-89.88812876949255
226500.0,-78.13000002898686
227000.0,-73.72347280995061
227500.0,-71.35695116316684
228000.0,-70.11321997731173
228500.0,-69.70415866860377
229000.0,-70.04517621807432
229500.0,-71.206103336745
230000.0,-73.4513663553311
230500.0,-77.59009046077048
231000.0,-87.84908528634688
231500.0,-85.16667429286647
232000.0,-76.76453243235323
232500.0,-73.04374746183262
233000.0,-71.0131552612832
233500.0,-70.00456048806795
234000.0,-69.79061462104278
234500.0,-70.33317903209105
235000.0,-71.72981343505727
235500.0,-74.32827682143112
236000.0,-79.23840059820279
236500.0,-95.2345779103981
237000.0,-82.4242279370368
237500.0,-75.81872499641696
238000.0,-72.61492738990825
238500.0,-70.86051210967284
239000.0,-70.05496237482342
239500.0,-70.01466777965477
240000.0,-70.7356627086041
240500.0,-72.35067071034918
241000.0,-75.28733669916495
241500.0,-81.03444049832738
242000.0,-104.14842136897144
242500.0,-80.74997769904104
243000.0,-75.22524892272577
243500.0,-72.39005780350028
244000.0,-70.85576834255687
244500.0,-70.20172972264669
245000.0,-70.29809137029133
245500.0,-71.15395029028151
246000.0,-72.94243460966122
246500.0,-76.16844195852484
247000.0,-82.68040908118705
247500.0,-93.66801061280154
248000.0,-79.7129268632917
248500.0,-74.86258018786324
249000.0,-72.28600758549321
249500.0,-70.8975870649115
250000.0,-70.35156160019275
250500.0,-70.54319447695805
251000.0,-71.50290845752677
251500.0,-73.4236766975643
252000.0,-76.88065487049758
252500.0,-84.03715855386454
253000.0,-89.81598609600367
253500.0,-78.9833455124244
254000.0,-74.57070753572326
254500.0,-72.17669064818605
255000.0,-70.89657163932398
255500.0,-70.43775106136958
256000.0,-70.70816795316279
256500.0,-71.75908146168426
257000.0,-73.81014950200324
257500.0,-77.52557204678767
258000.0,-85.48572958072732
258500.0,-87.4990547355344
259000.0,-78.27873673141437
259500.0,-74.22146702090689
260000.0,-71.99208227565566
260500.0,-70.82738527478452
261000.0,-70.45636299385313
261500.0,-70.82410420078047
262000.0,-71.99361623669085
262500.0,-74.22341928077812
263000.0,-78.28965727171999
263500.0,-87.52344851356342
264000.0,-85.37538037975165
264500.0,-77.48417439859205
265000.0,-73.79735488712363
265500.0,-71.7601106463762
266000.0,-70.72427909227932
266500.0,-70.48119488287469
267000.0,-70.97353216890602
267500.0,-72.30060049564062
268000.0,-74.76722384737528
268500.0,-79.33240752684954
269000.0,-90.3220511800161
269500.0,-83.3331177097823
270000.0,-76.67281605923401
270500.0,-73.37394835878564
271000.0,-71.55187574481113
271500.0,-70.6775415061751
272000.0,-70.57523291267032
272500.0,-71.21663976397244
273000.0,-72.72661164867696
273500.0,-75.47958433973449
274000.0,-80.64830920128918
274500.0,-91.88473168998861
275000.0,-81.59552080913052
275500.0,-75.97646854730294
276000.0,-73.05146989799084
276500.0,-71.44598990208974
277000.0,-70.7292695629676
277500.0,-70.76828640871896
278000.0,-71.55727025017553
278500.0,-73.24926542437863
279000.0,-76.2772737762403
279500.0,-82.01869886279893
280000.0,-89.92992198756887
280500.0,-80.30404951979044
281000.0,-75.4827463638863
281500.0,-72.8680527581331
282000.0,-71.44523910916222
282500.0,-70.86747099630485
283000.0,-71.0231646738851
283500.0,-71.93371756438323
284000.0,-73.77351207821872
284500.0,-77.01649368062043
285000.0,-83.0881550520159
285500.0,-87.45930749733651
286000.0,-79.44495925603795
286500.0,-75.1731514702283
287000.0,-72.79843703071488
287500.0,-71.50523296084702
288000.0,-71.02852018407398
288500.0,-71.26783390793584
289000.0,-72.26680170945991
289500.0,-74.20660053212507
290000.0,-77.59865683348114
290500.0,-83.74229062714939
291000.0,-85.83072558669684
291500.0,-78.87221615907417
292000.0,-74.96944296415319
292500.0,-72.74363316485294
293000.0,-71.55009871744949
293500.0,-71.14056538091012
294000.0,-71.44201058229416
294500.0,-72.5061481255993
295000.0,-74.53527844114446
295500.0,-78.06225177258128
296000.0,-84.30289703912054
296500.0,-84.83486450885783
297000.0,-78.40372521359771
297500.0,-74.73700691825469
298000.0,-72.6318868012684
298500.0,-71.51799849705287
299000.0,-71.17294498036519
299500.0,-71.54607645467829
