Freq,TS
580000.0,-66.36505443612049
582000.0,-62.87145930544078
584000.0,-54.898111423398404
586000.0,-51.287362466035525
588000.0,-49.357498618962666
590000.0,-48.508402472170395
592000.0,-48.562618760258054
594000.0,-49.53128170302289
596000.0,-51.6572406190882
598000.0,-55.8201853293075
600000.0,-67.17618318340546
602000.0,-61.77462651751752
604000.0,-53.99381313638617
606000.0,-50.51912793110628
608000.0,-48.71974476482201
610000.0,-47.98670928790372
612000.0,-48.16910345251117
614000.0,-49.35279839707764
616000.0,-51.90117689924686
618000.0,-57.035674483370244
