Freq,TS
121000.0,-36.36413546462444
122000.0,-36.45911693048689
123000.0,-37.136331002096526
124000.0,-36.94129702396594
125000.0,-35.88653557665252
126000.0,-36.41273098959505
127000.0,-36.599193480272206
128000.0,-36.216653449200166
129000.0,-36.338191336337616
130000.0,-36.45038079211613
131000.0,-36.16530481480142
132000.0,-36.28364561040585
133000.0,-36.7006375584949
134000.0,-36.63902710297714
135000.0,-36.251818010618805
136000.0,-36.23985491086761
137000.0,-36.522685639961885
138000.0,-36.45446841593143
139000.0,-36.45704604925329
140000.0,-41.255855644220944
141000.0,-36.641302512526394
142000.0,-36.85916180405438
143000.0,-36.425493252232506
144000.0,-36.17501879549087
145000.0,-36.91778149439322
146000.0,-36.618661332588246
147000.0,-36.0076765587521
148000.0,-35.97868291748917
149000.0,-36.24532886093112
150000.0,-34.50337500113645
151000.0,-36.638943601312434
152000.0,-37.41186752566594
153000.0,-36.48630809489441
154000.0,-36.563505135894594
155000.0,-36.4518665105416
156000.0,-38.17111876940069
157000.0,-36.145064352681764
158000.0,-37.08092727510563
159000.0,-36.11013283910334
160000.0,-36.35297480746185
161000.0,-35.95729794135283
162000.0,-36.7282645151668
163000.0,-36.52264321641923
164000.0,-36.95680011783101
165000.0,-36.74864247004467
166000.0,-36.64881886532375
167000.0,-36.89721894224691
168000.0,-37.49418756492891
169000.0,-36.3403353435647
170000.0,-36.20698410902416
171000.0,-37.29912633387984
172000.0,-36.51152104904218
173000.0,-36.550537434772025
174000.0,-36.583147736905495
175000.0,-36.39585629864344
176000.0,-36.406257791112196
177000.0,-36.45131890657759
178000.0,-36.473709204209335
179000.0,-35.35314013965102
180000.0,-36.65813217775919
181000.0,-37.205057159097926
182000.0,-36.53567672219034
183000.0,-36.64228180501931
184000.0,-36.42468791492563
185000.0,-37.23919404755785
186000.0,-36.34917826620062
187000.0,-36.687781438241934
188000.0,-36.15019759224151
189000.0,-37.05700391627268
190000.0,-36.33374018220898
191000.0,-33.7283691105044
192000.0,-36.695833765010434
193000.0,-36.557105846328646
194000.0,-36.616751329183835
195000.0,-36.34410741968961
196000.0,-36.53900324124825
197000.0,-36.540149394360945
198000.0,-36.454271343950005
199000.0,-36.41260461525182
200000.0,-35.283557115118114
201000.0,-40.11100709684946
202000.0,-36.5276315033617
203000.0,-36.472781870957135
204000.0,-36.70537698357635
205000.0,-36.36095245050201
206000.0,-36.48413296279797
207000.0,-36.39029051304196
208000.0,-35.9173676755512
209000.0,-36.284047248251646
210000.0,-35.88996883984339
211000.0,-36.512125985333654
212000.0,-37.24981219905015
213000.0,-36.48464426898288
214000.0,-36.375984157322236
215000.0,-36.331054859163736
216000.0,-36.827593426798146
217000.0,-36.38749020210198
218000.0,-36.552021586759544
219000.0,-36.87256965671565
220000.0,-36.31501898444891
221000.0,-36.59295299365494
222000.0,-36.25175909455147
223000.0,-36.50841798366277
224000.0,-36.59824096174887
225000.0,-36.72665659875348
226000.0,-36.533298986065006
227000.0,-35.49655310303561
228000.0,-36.772155343564364
229000.0,-40.678596907617795
230000.0,-36.39673665518234
231000.0,-36.54954537028548
232000.0,-36.48617766539777
233000.0,-36.715202828056405
234000.0,-36.545571363478956
235000.0,-36.12702324246223
236000.0,-36.43677840091675
237000.0,-35.62334266679601
238000.0,-36.424273165486646
239000.0,-35.74204415698012
240000.0,-37.0978590244116
241000.0,-36.27190567470623
242000.0,-36.42648519673422
243000.0,-36.20509354084141
244000.0,-36.703337725073155
245000.0,-36.64556615437728
246000.0,-37.07698381880603
247000.0,-36.355621953062986
248000.0,-35.711921151982835
249000.0,-35.462787229587
250000.0,-36.62826183086353
251000.0,-36.057106001175384
252000.0,-35.686844533830126
253000.0,-36.620655878577445
254000.0,-36.42311369818513
255000.0,-36.69272352236251
256000.0,-35.92064602298028
257000.0,-36.184366073236475
258000.0,-35.15597898711031
259000.0,-36.34531996137398
260000.0,-36.53454294604828
261000.0,-36.56801503575592
262000.0,-36.64241750662174
263000.0,-36.443314069210416
264000.0,-36.32038826747438
265000.0,-36.3483244601133
266000.0,-36.171584000101845
267000.0,-36.37651530715071
268000.0,-36.491660150300646
269000.0,-37.18653560884475
270000.0,-36.12777609134968
271000.0,-36.636452012615074
272000.0,-35.42046599978919
273000.0,-36.50680147126075
274000.0,-36.936396489804196
275000.0,-36.860956865607065
276000.0,-36.558584376589636
277000.0,-34.91243099706037
278000.0,-36.70182176468862
279000.0,-36.96105320067271
280000.0,-36.15147021293908
281000.0,-36.615819298823865
282000.0,-36.9177247836774
283000.0,-36.2172679839738
284000.0,-36.54775546345796
285000.0,-36.15797219660876
286000.0,-37.78640692578428
287000.0,-36.38919373768399
288000.0,-36.64631047270321
289000.0,-36.61977123751103
290000.0,-35.73084703677502
291000.0,-40.54634398605903
292000.0,-36.80084280758784
293000.0,-36.8351928331466
294000.0,-36.103916123469055
295000.0,-36.23532083962536
296000.0,-36.64426127585975
297000.0,-36.55772572537609
298000.0,-36.35977738656342
299000.0,-36.363039236643495
